"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20210912","경인선","온수(성공회대입구)","3308","3080","20210915"
"20210912","장항선","온양온천","2773","2702","20210915"
"20210912","9호선2~3단계","올림픽공원(한국체대)","3646","3756","20210915"
"20210912","5호선","올림픽공원(한국체대)","2012","1877","20210915"
"20210912","5호선","왕십리(성동구청)","2213","2349","20210915"
"20210912","2호선","왕십리(성동구청)","8258","6730","20210915"
"20210912","경원선","왕십리(성동구청)","7652","9137","20210915"
"20210912","경원선","외대앞","4433","4405","20210915"
"20210912","2호선","용답","1568","1499","20210915"
"20210912","2호선","용두(동대문구청)","1125","1103","20210915"
"20210912","7호선","용마산(용마폭포공원)","3238","3641","20210915"
"20210912","중앙선","용문","2208","1831","20210915"
"20210912","경부선","용산","26642","23763","20210915"
"20210912","5호선","우장산","6130","6322","20210915"
"20210912","중앙선","운길산","1343","1211","20210915"
"20210912","공항철도 1호선","운서","4637","4921","20210915"
"20210912","경의선","운정","3306","3141","20210915"
"20210912","일산선","원당","5796","5625","20210915"
"20210912","중앙선","원덕","366","312","20210915"
"20210912","수인선","원인재","2741","2874","20210915"
"20210912","일산선","원흥","4894","4741","20210915"
"20210912","경원선","월계","3634","3218","20210915"
"20210912","6호선","월곡(동덕여대)","4866","4808","20210915"
"20210912","수인선","월곶","1568","1538","20210915"
"20210912","6호선","월드컵경기장(성산)","3741","3811","20210915"
"20210912","경의선","월롱","904","1584","20210915"
"20210912","3호선","을지로3가","2670","2558","20210915"
"20210912","2호선","을지로3가","6393","6188","20210915"
"20210912","5호선","을지로4가","1542","1629","20210915"
"20210912","2호선","을지로4가","3265","3338","20210915"
"20210912","2호선","을지로입구","13928","13217","20210915"
"20210912","경원선","응봉","969","931","20210915"
"20210912","6호선","응암","8512","8399","20210915"
"20210912","경부선","의왕","3895","4035","20210915"
"20210912","경원선","의정부","12405","12534","20210915"
"20210912","2호선","이대","6689","7065","20210915"
"20210912","경강선","이매","672","478","20210915"
"20210912","분당선","이매","2708","2830","20210915"
"20210912","7호선","이수","7444","7245","20210915"
"20210912","경강선","이천","1963","2079","20210915"
"20210912","경원선","이촌(국립중앙박물관)","2124","1612","20210915"
"20210912","4호선","이촌(국립중앙박물관)","4117","4717","20210915"
"20210912","6호선","이태원","7751","7722","20210915"
"20210912","과천선","인덕원","9938","9912","20210915"
"20210912","수인선","인천","1070","1583","20210915"
"20210912","경인선","인천","3663","2967","20210915"
"20210912","공항철도 1호선","인천공항1터미널","3120","3010","20210915"
"20210912","공항철도 1호선","인천공항2터미널","1742","1634","20210915"
"20210912","수인선","인천논현","2687","2846","20210915"
"20210912","수인선","인하대","3071","2900","20210915"
"20210912","경의선","일산","4232","3944","20210915"
"20210912","3호선","일원","2848","3082","20210915"
"20210912","경의선","임진강","50","57","20210915"
"20210912","8호선","잠실(송파구청)","8328","9233","20210915"
"20210912","2호선","잠실(송파구청)","39566","37352","20210915"
"20210912","2호선","잠실나루","4684","4803","20210915"
"20210912","2호선","잠실새내","9593","9912","20210915"
"20210912","3호선","잠원","2058","2034","20210915"
"20210912","7호선","장승배기","4506","4488","20210915"
"20210912","7호선","장암","1445","1056","20210915"
"20210912","8호선","장지","8113","8348","20210915"
"20210912","5호선","장한평","6756","6711","20210915"
"20210912","우이신설선","정릉","2381","2057","20210915"
"20210912","일산선","정발산","4715","4747","20210915"
"20210912","과천선","정부과천청사","3895","4026","20210915"
"20210912","안산선","정왕","4466","5164","20210915"
"20210912","분당선","정자","6648","6905","20210915"
"20210912","1호선","제기동","10748","11427","20210915"
"20210912","경인선","제물포","5216","5105","20210915"
"20210912","1호선","종각","10381","9236","20210915"
"20210912","1호선","종로3가","13019","11431","20210915"
"20210912","3호선","종로3가","3363","4684","20210915"
"20210912","5호선","종로3가","7403","7019","20210915"
"20210912","1호선","종로5가","8183","8376","20210915"
"20210912","2호선","종합운동장","3011","3236","20210915"
"20210912","9호선2~3단계","종합운동장","1813","1749","20210915"
"20210912","경인선","주안","10893","9694","20210915"
"20210912","일산선","주엽","4283","4274","20210915"
"20210912","분당선","죽전","6974","7849","20210915"
"20210912","7호선","중계","6077","5591","20210915"
"20210912","7호선","중곡","4541","4493","20210915"
"20210912","경인선","중동","4563","4191","20210915"
"20210912","중앙선","중랑","3294","3154","20210915"
"20210912","안산선","중앙","10460","10519","20210915"
"20210912","9호선2~3단계","중앙보훈병원","3103","3118","20210915"
"20210912","7호선","중화","5463","5202","20210915"
"20210912","9호선","증미","2269","2354","20210915"
"20210912","6호선","증산(명지대앞)","5228","5217","20210915"
"20210912","3호선","지축","2009","1977","20210915"
"20210912","중앙선","지평","57","67","20210915"
"20210912","경원선","지행","4048","4138","20210915"
"20210912","경부선","직산","502","554","20210915"
"20210912","경부선","진위","687","697","20210915"
"20210912","경원선","창동","1","0","20210915"
"20210912","4호선","창동","13229","13838","20210915"
"20210912","6호선","창신","1573","1350","20210915"
"20210912","경춘선","천마산","1110","1070","20210915"
"20210912","경부선","천안","5848","5360","20210915"
"20210912","7호선","천왕","4431","4253","20210915"
"20210912","5호선","천호(풍납토성)","10766","10132","20210915"
"20210912","8호선","천호(풍납토성)","7817","9013","20210915"
"20210912","7호선","철산","9491","9491","20210915"
"20210912","6호선","청구","1572","1523","20210915"
"20210912","5호선","청구","1670","1507","20210915"
"20210912","7호선","청담","6067","6329","20210915"
"20210912","공항철도 1호선","청라국제도시","2914","2852","20210915"
"20210912","1호선","청량리(서울시립대입구)","12821","13182","20210915"
"20210912","경원선","청량리(서울시립대입구)","12943","11945","20210915"
"20210912","분당선","청명","1764","1688","20210915"
"20210912","경춘선","청평","1655","1370","20210915"
"20210912","경강선","초월","1529","1436","20210915"
"20210912","안산선","초지","2168","2065","20210915"
"20210912","4호선","총신대입구(이수)","9260","10199","20210915"
"20210912","7호선","춘의","3220","3115","20210915"
"20210912","경춘선","춘천","1666","1455","20210915"
"20210912","4호선","충무로","7655","7732","20210915"
"20210912","2호선","충정로(경기대입구)","3273","3432","20210915"
"20210912","5호선","충정로(경기대입구)","1342","1391","20210915"
"20210912","경의선","탄현","3839","3646","20210915"
"20210912","6호선","태릉입구","2790","3123","20210915"
"20210912","7호선","태릉입구","4681","4347","20210915"
"20210912","분당선","태평","7441","6973","20210915"
"20210912","경춘선","퇴계원","2099","1858","20210915"
"20210912","경의선","파주","621","560","20210915"
"20210912","경강선","판교","2270","2084","20210915"
"20210912","중앙선","팔당","1551","1648","20210915"
"20210912","경춘선","평내호평","3403","3257","20210915"
"20210912","과천선","평촌","5639","5416","20210915"
"20210912","경부선","평택","10395","10912","20210915"
"20210912","경부선","평택지제","2150","1970","20210915"
"20210912","경의선","풍산","3227","3011","20210915"
"20210912","7호선","하계","8046","7461","20210915"
"20210912","5호선","하남검단산","4061","3961","20210915"
"20210912","5호선","하남시청(덕풍?신장)","3133","3052","20210915"
"20210912","5호선","하남풍산","1841","1966","20210915"
"20210912","7호선","학동","4934","5224","20210915"
"20210912","3호선","학여울","1878","2133","20210915"
"20210912","6호선","한강진","5780","6741","20210915"
"20210912","경원선","한남","1784","1700","20210915"
"20210912","안산선","한대앞","4920","4861","20210915"
"20210912","4호선","한성대입구(삼선교)","7106","7150","20210915"
"20210912","9호선2~3단계","한성백제","1367","1181","20210915"
"20210912","2호선","한양대","2422","2548","20210915"
"20210912","분당선","한티","8217","7955","20210915"
"20210912","2호선","합정","18951","20391","20210915"
"20210912","6호선","합정","8820","7967","20210915"
"20210912","5호선","행당","3750","3325","20210915"
"20210912","경의선","행신","3858","3631","20210915"
"20210912","4호선","혜화","18031","19059","20210915"
"20210912","수인선","호구포","1791","1775","20210915"
"20210912","2호선","홍대입구","43492","44064","20210915"
"20210912","공항철도 1호선","홍대입구","9124","8380","20210915"
"20210912","경의선","홍대입구","1638","1708","20210915"
"20210912","3호선","홍제","8292","8005","20210915"
"20210912","우이신설선","화계","1894","1825","20210915"
"20210912","5호선","화곡","12921","12185","20210915"
"20210912","6호선","화랑대(서울여대입구)","4573","3881","20210915"
"20210912","경부선","화서","3631","3534","20210915"
"20210912","경의선","화전","748","823","20210915"
"20210912","일산선","화정","8786","8895","20210915"
"20210912","중앙선","회기","13978","14111","20210915"
"20210912","경원선","회룡","6882","6937","20210915"
"20210912","4호선","회현(남대문시장)","7313","7860","20210915"
"20210912","6호선","효창공원앞","3048","2684","20210915"
"20210912","경의선","효창공원앞","1181","1411","20210915"
"20210912","9호선","흑석(중앙대입구)","3496","3656","20210915"
"20210911","우이신설선","4.19민주묘지","2319","2056","20210914"
"20210911","경원선","가능","4999","4755","20210914"
"20210911","8호선","가락시장","5069","5119","20210914"
"20210911","3호선","가락시장","5707","5329","20210914"
"20210911","경부선","가산디지털단지","5587","7611","20210914"
"20210911","7호선","가산디지털단지","13597","12278","20210914"
"20210911","9호선","가양","12727","12014","20210914"
"20210911","우이신설선","가오리","2923","2738","20210914"
"20210911","경의선","가좌","3716","3605","20210914"
"20210911","분당선","가천대","4718","5075","20210914"
"20210911","경춘선","가평","1861","2084","20210914"
"20210911","경인선","간석","4025","3844","20210914"
"20210911","경춘선","갈매","1929","1689","20210914"
"20210911","2호선","강남","53623","52947","20210914"
"20210911","7호선","강남구청","8932","9787","20210914"
"20210911","분당선","강남구청","4796","5866","20210914"
"20210911","5호선","강동","11600","10883","20210914"
"20210911","8호선","강동구청","5557","5646","20210914"
"20210911","경의선","강매","1925","1782","20210914"
"20210911","2호선","강변(동서울터미널)","23603","23939","20210914"
"20210911","5호선","강일","2333","2209","20210914"
"20210911","경춘선","강촌","795","871","20210914"
"20210911","5호선","개롱","4352","4439","20210914"
"20210911","경인선","개봉","14946","14865","20210914"
"20210911","분당선","개포동","2529","2468","20210914"
"20210911","9호선","개화","1401","1248","20210914"
"20210911","5호선","개화산","3507","3468","20210914"
"20210911","5호선","거여","5307","5039","20210914"
"20210911","7호선","건대입구","9550","9879","20210914"
"20210911","2호선","건대입구","30090","31711","20210914"
"20210911","공항철도 1호선","검암","4393","4456","20210914"
"20210911","경강선","경기광주","4756","4543","20210914"
"20210911","과천선","경마공원","1038","1064","20210914"
"20210911","3호선","경복궁(정부서울청사)","14501","15913","20210914"
"20210911","3호선","경찰병원","3872","3737","20210914"
"20210911","공항철도 1호선","계양","6110","5724","20210914"
"20210911","5호선","고덕","5980","5796","20210914"
"20210911","6호선","고려대(종암)","4992","4761","20210914"
"20210911","수인선","고색","2271","2305","20210914"
"20210911","3호선","고속터미널","41028","41325","20210914"
"20210911","7호선","고속터미널","11630","9411","20210914"
"20210911","9호선","고속터미널","11008","15555","20210914"
"20210911","안산선","고잔","5536","5478","20210914"
"20210911","경의선","곡산","391","407","20210914"
"20210911","경강선","곤지암","1751","1829","20210914"
"20210911","공항철도 1호선","공덕","1293","1828","20210914"
"20210911","경의선","공덕","2199","1749","20210914"
"20210911","5호선","공덕","6332","6467","20210914"
"20210911","6호선","공덕","8989","8370","20210914"
"20210911","7호선","공릉(서울과학기술대)","8091","7954","20210914"
"20210911","9호선","공항시장","2143","2271","20210914"
"20210911","공항철도 1호선","공항화물청사","1257","1313","20210914"
"20210911","과천선","과천","4048","3569","20210914"
"20210911","경부선","관악","5390","4993","20210914"
"20210911","5호선","광나루(장신대)","9617","9175","20210914"
"20210911","경부선","광명","2101","2059","20210914"
"20210911","7호선","광명사거리","15720","15768","20210914"
"20210911","경원선","광운대","5406","5229","20210914"
"20210911","5호선","광화문(세종문화회관)","12681","12981","20210914"
"20210911","6호선","광흥창(서강)","4969","4624","20210914"
"20210911","2호선","교대(법원.검찰청)","15856","17559","20210914"
"20210911","3호선","교대(법원.검찰청)","6202","3757","20210914"
"20210911","경부선","구로","11949","12276","20210914"
"20210911","2호선","구로디지털단지","30838","30349","20210914"
"20210911","분당선","구룡","1384","1267","20210914"
"20210911","중앙선","구리","9613","9770","20210914"
"20210911","9호선","구반포","1711","1877","20210914"
"20210911","6호선","구산","5066","3772","20210914"
"20210911","분당선","구성","2910","3061","20210914"
"20210911","2호선","구의(광진구청)","15143","14784","20210914"
"20210911","경인선","구일","3942","3724","20210914"
"20210911","3호선","구파발","14500","14654","20210914"
"20210911","중앙선","국수","662","683","20210914"
"20210911","9호선","국회의사당","3409","3562","20210914"
"20210911","5호선","군자(능동)","7818","8251","20210914"
"20210911","7호선","군자(능동)","9803","7628","20210914"
"20210911","경부선","군포","4104","3692","20210914"
"20210911","경춘선","굴봉산","166","191","20210914"
"20210911","7호선","굴포천","6042","6204","20210914"
"20210911","5호선","굽은다리(강동구민회관앞)","6895","6320","20210914"
"20210911","경춘선","금곡","1125","1021","20210914"
"20210911","경의선","금릉","3511","3468","20210914"
"20210911","경부선","금정","16583","16523","20210914"
"20210911","경부선","금천구청","7752","7636","20210914"
"20210911","경의선","금촌","5728","5722","20210914"
"20210911","3호선","금호","5625","5066","20210914"
"20210911","분당선","기흥","6230","5944","20210914"
"20210911","5호선","길동","5685","5926","20210914"
"20210911","4호선","길음","12954","12176","20210914"
"20210911","경춘선","김유정","523","680","20210914"
"20210911","5호선","김포공항","6497","6463","20210914"
"20210911","공항철도 1호선","김포공항","10005","5299","20210914"
"20210911","9호선","김포공항","6701","10908","20210914"
"20210911","5호선","까치산","19886","19235","20210914"
"20210911","7호선","까치울","5146","5159","20210914"
"20210911","2호선","낙성대(강감찬)","19919","18513","20210914"
"20210911","7호선","남구로","7679","7987","20210914"
"20210911","수인선","남동인더스파크","1079","971","20210914"
"20210911","3호선","남부터미널(예술의전당)","18122","18602","20210914"
"20210911","7호선","남성","7146","6467","20210914"
"20210911","경부선","남영","5132","5326","20210914"
"20210911","경춘선","남춘천","2459","2599","20210914"
"20210911","4호선","남태령","946","775","20210914"
"20210911","8호선","남한산성입구(성남법원.검찰청)","8343","7492","20210914"
"20210911","7호선","내방","7516","7284","20210914"
"20210911","9호선","노들","3157","2729","20210914"
"20210911","9호선","노량진","19933","19581","20210914"
"20210911","경부선","노량진","8153","7143","20210914"
"20210911","4호선","노원","14689","16114","20210914"
"20210911","7호선","노원","14465","14994","20210914"
"20210911","3호선","녹번","9575","8437","20210914"
"20210911","6호선","녹사평(용산구청)","4588","4880","20210914"
"20210911","경원선","녹양","3389","3268","20210914"
"20210911","경원선","녹천","3169","2780","20210914"
"20210911","7호선","논현","10496","11282","20210914"
"20210911","경의선","능곡","2779","2632","20210914"
"20210911","8호선","단대오거리","6954","6506","20210914"
"20210911","수인선","달월","66","68","20210914"
"20210911","5호선","답십리","9503","8709","20210914"
"20210911","4호선","당고개","9473","8997","20210914"
"20210911","2호선","당산","11949","12895","20210914"
"20210911","9호선","당산","11604","10789","20210914"
"20210911","경부선","당정","3625","3489","20210914"
"20210911","일산선","대곡","1280","1164","20210914"
"20210911","과천선","대공원","5637","5841","20210914"
"20210911","7호선","대림(구로구청)","6330","6653","20210914"
"20210911","2호선","대림(구로구청)","16276","17494","20210914"
"20210911","분당선","대모산입구","2769","2499","20210914"
"20210911","경부선","대방","7098","7202","20210914"
"20210911","경춘선","대성리","708","710","20210914"
"20210911","안산선","대야미","3713","3296","20210914"
"20210911","3호선","대청","5645","5122","20210914"
"20210911","3호선","대치","9018","7991","20210914"
"20210911","일산선","대화","8303","7319","20210914"
"20210911","6호선","대흥(서강대앞)","5129","5117","20210914"
"20210911","경원선","덕계","2271","2076","20210914"
"20210911","중앙선","덕소","4300","4384","20210914"
"20210911","경원선","덕정","4188","3951","20210914"
"20210911","3호선","도곡","3144","3209","20210914"
"20210911","분당선","도곡","4399","3788","20210914"
"20210911","중앙선","도농","6473","6211","20210914"
"20210911","2호선","도림천","757","737","20210914"
"20210911","경원선","도봉","4240","3978","20210914"
"20210911","7호선","도봉산","6152","8630","20210914"
"20210911","경원선","도봉산","8876","6096","20210914"
"20210911","중앙선","도심","1569","1331","20210914"
"20210911","경인선","도원","2122","2101","20210914"
"20210911","경인선","도화","3047","2793","20210914"
"20210911","3호선","독립문","5420","5638","20210914"
"20210911","6호선","독바위","1913","2258","20210914"
"20210911","경부선","독산","8366","8125","20210914"
"20210911","6호선","돌곶이","5558","5167","20210914"
"20210911","4호선","동대문","13519","13335","20210914"
"20210911","1호선","동대문","9980","9226","20210914"
"20210911","5호선","동대문역사문화공원(DDP)","892","1194","20210914"
"20210911","4호선","동대문역사문화공원(DDP)","9980","8634","20210914"
"20210911","2호선","동대문역사문화공원(DDP)","8836","9731","20210914"
"20210911","3호선","동대입구","5470","6005","20210914"
"20210911","경원선","동두천","1557","2014","20210914"
"20210911","경원선","동두천중앙","2439","2440","20210914"
"20210911","6호선","동묘앞","7493","7033","20210914"
"20210911","1호선","동묘앞","10721","11019","20210914"
"20210911","경인선","동암","11837","11973","20210914"
"20210911","경인선","동인천","11061","10852","20210914"
"20210911","9호선","동작(현충원)","1605","1319","20210914"
"20210911","4호선","동작(현충원)","1838","1986","20210914"
"20210911","경부선","두정","5131","5199","20210914"
"20210911","5호선","둔촌동","6264","6231","20210914"
"20210911","9호선2~3단계","둔촌오륜","591","619","20210914"
"20210911","9호선","등촌","7017","6866","20210914"
"20210911","공항철도 1호선","디지털미디어시티","4592","4290","20210914"
"20210911","경의선","디지털미디어시티","1815","1587","20210914"
"20210911","6호선","디지털미디어시티","6661","6844","20210914"
"20210911","2호선","뚝섬","13629","13943","20210914"
"20210911","7호선","뚝섬유원지","10839","9972","20210914"
"20210911","5호선","마곡","5103","5119","20210914"
"20210911","9호선","마곡나루(서울식물원)","7233","7492","20210914"
"20210911","공항철도 1호선","마곡나루(서울식물원)","2979","3183","20210914"
"20210911","일산선","마두","4850","4899","20210914"
"20210911","7호선","마들","8350","7812","20210914"
"20210911","경춘선","마석","3025","3174","20210914"
"20210911","5호선","마장","3921","3812","20210914"
"20210911","5호선","마천","4258","4321","20210914"
"20210911","5호선","마포","6546","6569","20210914"
"20210911","6호선","마포구청","8764","7759","20210914"
"20210911","중앙선","망우","6159","5996","20210914"
"20210911","6호선","망원","12678","14095","20210914"
"20210911","경원선","망월사","5804","5850","20210914"
"20210911","분당선","망포","8110","7570","20210914"
"20210911","분당선","매교","1899","1950","20210914"
"20210911","3호선","매봉","5643","5474","20210914"
"20210911","분당선","매탄권선","3231","3115","20210914"
"20210911","7호선","먹골","7170","6941","20210914"
"20210911","7호선","면목","10427","10272","20210914"
"20210911","4호선","명동","10987","12472","20210914"
"20210911","5호선","명일","5577","5588","20210914"
"20210911","경부선","명학","4504","4337","20210914"
"20210911","8호선","모란","3267","2793","20210914"
"20210911","분당선","모란","14877","15123","20210914"
"20210911","5호선","목동","10635","10737","20210914"
"20210911","8호선","몽촌토성(평화의문)","4202","4171","20210914"
"20210911","3호선","무악재","2565","2686","20210914"
"20210911","2호선","문래","11083","11708","20210914"
"20210911","경의선","문산","4574","4417","20210914"
"20210911","8호선","문정","7460","7728","20210914"
"20210911","분당선","미금","10262","10665","20210914"
"20210911","5호선","미사","10724","10638","20210914"
"20210911","4호선","미아(서울사이버대학)","10173","9888","20210914"
"20210911","4호선","미아사거리","20511","19367","20210914"
"20210911","안산선","반월","3160","2968","20210914"
"20210911","7호선","반포","4090","3993","20210914"
"20210911","5호선","발산","12395","13199","20210914"
"20210911","2호선","방배","8729","9006","20210914"
"20210911","5호선","방이","5222","5043","20210914"
"20210911","경원선","방학","7117","6897","20210914"
"20210911","5호선","방화","4360","4098","20210914"
"20210911","장항선","배방","873","850","20210914"
"20210911","경의선","백마","4136","3960","20210914"
"20210911","일산선","백석","7162","7210","20210914"
"20210911","경춘선","백양리","170","190","20210914"
"20210911","경인선","백운","5281","5237","20210914"
"20210911","6호선","버티고개","1170","1404","20210914"
"20210911","과천선","범계","17777","17308","20210914"
"20210911","경춘선","별내","2256","2128","20210914"
"20210911","경부선","병점","11002","10891","20210914"
"20210911","7호선","보라매","6163","5922","20210914"
"20210911","6호선","보문","4818","4420","20210914"
"20210911","우이신설선","보문","1063","1042","20210914"
"20210911","경원선","보산","1830","1767","20210914"
"20210911","분당선","보정","1499","1366","20210914"
"20210911","8호선","복정","6640","5738","20210914"
"20210911","장항선","봉명","664","580","20210914"
"20210911","9호선2~3단계","봉은사","8364","8590","20210914"
"20210911","2호선","봉천","15962","14727","20210914"
"20210911","6호선","봉화산(서울의료원)","4944","4807","20210914"
"20210911","경인선","부개","6027","5687","20210914"
"20210911","경강선","부발","1662","1476","20210914"
"20210911","경인선","부천","26406","27512","20210914"
"20210911","7호선","부천시청","9022","8900","20210914"
"20210911","7호선","부천종합운동장","3066","2799","20210914"
"20210911","경인선","부평","27119","29580","20210914"
"20210911","7호선","부평구청","4651","4062","20210914"
"20210911","우이신설선","북한산보국문","4407","3824","20210914"
"20210911","우이신설선","북한산우이","3100","3324","20210914"
"20210911","3호선","불광","12377","14039","20210914"
"20210911","6호선","불광","3440","3278","20210914"
"20210911","7호선","사가정","11781","11395","20210914"
"20210911","2호선","사당","25642","28320","20210914"
"20210911","4호선","사당","17904","15451","20210914"
"20210911","경춘선","사릉","2245","2244","20210914"
"20210911","수인선","사리","3138","2674","20210914"
"20210911","9호선","사평","1940","1820","20210914"
"20210911","안산선","산본","11201","12154","20210914"
"20210911","8호선","산성","4311","4307","20210914"
"20210911","6호선","삼각지","4670","3575","20210914"
"20210911","4호선","삼각지","2959","3819","20210914"
"20210911","경강선","삼동","1382","1239","20210914"
"20210911","7호선","삼산체육관","3347","3047","20210914"
"20210911","2호선","삼성(무역센터)","23578","23530","20210914"
"20210911","9호선2~3단계","삼성중앙","2730","2651","20210914"
"20210911","일산선","삼송","13272","12878","20210914"
"20210911","우이신설선","삼양","1474","1576","20210914"
"20210911","우이신설선","삼양사거리","1776","1757","20210914"
"20210911","9호선2~3단계","삼전","4465","4213","20210914"
"20210911","분당선","상갈","3652","3589","20210914"
"20210911","4호선","상계","13385","12586","20210914"
"20210911","7호선","상도","6928","6434","20210914"
"20210911","7호선","상동","9696","9815","20210914"
"20210911","안산선","상록수","11243","11312","20210914"
"20210911","7호선","상봉(시외버스터미널)","11917","11405","20210914"
"20210911","중앙선","상봉(시외버스터미널)","4807","4726","20210914"
"20210911","6호선","상수","7104","8479","20210914"
"20210911","2호선","상왕십리","9224","8543","20210914"
"20210911","6호선","상월곡(한국과학기술연구원)","3865","3445","20210914"
"20210911","5호선","상일동","8925","8285","20210914"
"20210911","경춘선","상천","447","380","20210914"
"20210911","6호선","새절(신사)","8192","7774","20210914"
"20210911","9호선","샛강","2201","2344","20210914"
"20210911","경의선","서강대","1711","1596","20210914"
"20210911","5호선","서대문","6481","6331","20210914"
"20210911","경부선","서동탄","942","935","20210914"
"20210911","경원선","서빙고","1259","1178","20210914"
"20210911","2호선","서울대입구(관악구청)","35364","34593","20210914"
"20210911","분당선","서울숲","8658","8888","20210914"
"20210911","4호선","서울역","4600","9748","20210914"
"20210911","공항철도 1호선","서울역","6064","6278","20210914"
"20210911","경의선","서울역","1218","1338","20210914"
"20210911","경부선","서울역","4812","1524","20210914"
"20210911","1호선","서울역","25272","25929","20210914"
"20210911","경부선","서정리","5848","5115","20210914"
"20210911","2호선","서초","9191","7637","20210914"
"20210911","분당선","서현","16822","16824","20210914"
"20210911","경원선","석계","6409","6751","20210914"
"20210911","6호선","석계","8197","8233","20210914"
"20210911","경부선","석수","6516","5962","20210914"
"20210911","9호선2~3단계","석촌","5770","4987","20210914"
"20210911","8호선","석촌","5441","6525","20210914"
"20210911","9호선2~3단계","석촌고분","3833","3586","20210914"
"20210911","2호선","선릉","21205","18605","20210914"
"20210911","분당선","선릉","4712","7039","20210914"
"20210911","과천선","선바위","4754","4213","20210914"
"20210911","9호선","선유도","3604","3566","20210914"
"20210911","분당선","선정릉","3053","3384","20210914"
"20210911","9호선2~3단계","선정릉","4535","5078","20210914"
"20210911","경부선","성균관대","9450","9550","20210914"
"20210911","2호선","성수","19839","23038","20210914"
"20210911","4호선","성신여대입구(돈암)","16100","15337","20210914"
"20210911","우이신설선","성신여대입구(돈암)","2774","3142","20210914"
"20210911","경부선","성환","2793","2665","20210914"
"20210911","경부선","세류","2360","2324","20210914"
"20210911","경부선","세마","1984","1806","20210914"
"20210911","경강선","세종대왕릉","290","350","20210914"
"20210911","수인선","소래포구","6636","6956","20210914"
"20210911","경인선","소사","6482","6366","20210914"
"20210911","경원선","소요산","4212","3616","20210914"
"20210911","우이신설선","솔밭공원","1789","1688","20210914"
"20210911","우이신설선","솔샘","3525","3174","20210914"
"20210911","경인선","송내","16728","16628","20210914"
"20210911","수인선","송도","1999","1953","20210914"
"20210911","5호선","송정","4784","4558","20210914"
"20210911","경부선","송탄","4358","3888","20210914"
"20210911","8호선","송파","5034","4875","20210914"
"20210911","9호선2~3단계","송파나루","3514","4033","20210914"
"20210911","분당선","수내","8197","7732","20210914"
"20210911","7호선","수락산","9786","9475","20210914"
"20210911","안산선","수리산","2701","2464","20210914"
"20210911","경의선","수색","1416","1359","20210914"
"20210911","분당선","수서","9126","9444","20210914"
"20210911","3호선","수서","12003","12184","20210914"
"20210911","분당선","수원","6604","5057","20210914"
"20210911","경부선","수원","32804","35681","20210914"
"20210911","분당선","수원시청","9238","9844","20210914"
"20210911","4호선","수유(강북구청)","24360","23631","20210914"
"20210911","8호선","수진","3978","3493","20210914"
"20210911","4호선","숙대입구(갈월)","7888","7602","20210914"
"20210911","7호선","숭실대입구(살피재)","7801","7806","20210914"
"20210911","수인선","숭의","2714","2504","20210914"
"20210911","1호선","시청","9094","9032","20210914"
"20210911","2호선","시청","7735","6828","20210914"
"20210911","분당선","신갈","2616","2604","20210914"
"20210911","5호선","신금호","3960","4090","20210914"
"20210911","경부선","신길","5944","4768","20210914"
"20210911","5호선","신길","2315","2419","20210914"
"20210911","안산선","신길온천","1284","1322","20210914"
"20210911","경춘선","신내","1086","1078","20210914"
"20210911","9호선","신논현","22473","21847","20210914"
"20210911","2호선","신답","964","1016","20210914"
"20210911","2호선","신당","10033","10527","20210914"
"20210911","6호선","신당","5824","5012","20210914"
"20210911","2호선","신대방","18520","17933","20210914"
"20210911","7호선","신대방삼거리","10657","10023","20210914"
"20210911","2호선","신도림","35847","35862","20210914"
"20210911","경부선","신도림","2660","2803","20210914"
"20210911","경강선","신둔도예촌","1036","1049","20210914"
"20210911","2호선","신림","45823","43817","20210914"
"20210911","9호선","신목동","2166","1906","20210914"
"20210911","9호선","신반포","2434","2467","20210914"
"20210911","9호선","신방화","4474","4184","20210914"
"20210911","3호선","신사","22254","23140","20210914"
"20210911","1호선","신설동","9030","8381","20210914"
"20210911","2호선","신설동","2938","1516","20210914"
"20210911","우이신설선","신설동","1360","1320","20210914"
"20210911","4호선","신용산","8838","9959","20210914"
"20210911","중앙선","신원","373","334","20210914"
"20210911","경원선","신이문","5677","5193","20210914"
"20210911","5호선","신정(은행정)","8206","7152","20210914"
"20210911","2호선","신정네거리","6883","7037","20210914"
"20210911","7호선","신중동","9048","8944","20210914"
"20210911","장항선","신창(순천향대)","1153","1118","20210914"
"20210911","2호선","신촌","28900","29777","20210914"
"20210911","경의선","신촌","416","356","20210914"
"20210911","수인선","신포","1317","1365","20210914"
"20210911","7호선","신풍","7579","7137","20210914"
"20210911","8호선","신흥","3408","3698","20210914"
"20210911","4호선","쌍문","20211","18097","20210914"
"20210911","장항선","쌍용(나사렛대)","1333","1204","20210914"
"20210911","장항선","아산","2586","2377","20210914"
"20210911","중앙선","아신","590","611","20210914"
"20210911","5호선","아차산(어린이대공원후문)","11911","11580","20210914"
"20210911","2호선","아현","7008","6521","20210914"
"20210911","3호선","안국","12810","14782","20210914"
"20210911","안산선","안산","8712","8940","20210914"
"20210911","6호선","안암(고대병원앞)","6099","5703","20210914"
"20210911","경부선","안양","16125","16242","20210914"
"20210911","8호선","암사","11478","10654","20210914"
"20210911","3호선","압구정","23807","24604","20210914"
